isic_id,status,crop_path
ISIC_1206021,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1206021.jpg
ISIC_1206384,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1206384.jpg
ISIC_1206571,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1206571.jpg
ISIC_1206585,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1206585.jpg
ISIC_1207371,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1207371.jpg
ISIC_1207387,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1207387.jpg
ISIC_1207456,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1207456.jpg
ISIC_1207652,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1207652.jpg
ISIC_1207789,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1207789.jpg
ISIC_1207811,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1207811.jpg
ISIC_1208705,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1208705.jpg
ISIC_1208737,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1208737.jpg
ISIC_1209365,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1209365.jpg
ISIC_1209492,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1209492.jpg
ISIC_1209726,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1209726.jpg
ISIC_1210011,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1210011.jpg
ISIC_1210338,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1210338.jpg
ISIC_1210565,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1210565.jpg
ISIC_1210620,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1210620.jpg
ISIC_1210893,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1210893.jpg
ISIC_1211024,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1211024.jpg
ISIC_1211506,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1211506.jpg
ISIC_1212555,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1212555.jpg
ISIC_1212587,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1212587.jpg
ISIC_1213303,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1213303.jpg
ISIC_1213493,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1213493.jpg
ISIC_1215482,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1215482.jpg
ISIC_1215640,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1215640.jpg
ISIC_1216139,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1216139.jpg
ISIC_1216201,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1216201.jpg
ISIC_1216381,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1216381.jpg
ISIC_1216698,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1216698.jpg
ISIC_1216822,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1216822.jpg
ISIC_1217314,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1217314.jpg
ISIC_1217717,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1217717.jpg
ISIC_1218358,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1218358.jpg
ISIC_1218931,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1218931.jpg
ISIC_1219154,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1219154.jpg
ISIC_1219427,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1219427.jpg
ISIC_1219783,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1219783.jpg
ISIC_1219894,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1219894.jpg
ISIC_1220029,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1220029.jpg
ISIC_1220154,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1220154.jpg
ISIC_1221361,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1221361.jpg
ISIC_1221691,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1221691.jpg
ISIC_1222640,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1222640.jpg
ISIC_1222771,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1222771.jpg
ISIC_1222905,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1222905.jpg
ISIC_1223648,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1223648.jpg
ISIC_1223849,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1223849.jpg
ISIC_1223998,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1223998.jpg
ISIC_1224295,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1224295.jpg
ISIC_1224329,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1224329.jpg
ISIC_1224650,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1224650.jpg
ISIC_1225078,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1225078.jpg
ISIC_1225369,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1225369.jpg
ISIC_1225412,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1225412.jpg
ISIC_1225511,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1225511.jpg
ISIC_1226440,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1226440.jpg
ISIC_1226868,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1226868.jpg
ISIC_1226882,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1226882.jpg
ISIC_1227931,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1227931.jpg
ISIC_1228005,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1228005.jpg
ISIC_1228845,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1228845.jpg
ISIC_1228909,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1228909.jpg
ISIC_1228927,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1228927.jpg
ISIC_1229366,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1229366.jpg
ISIC_1229548,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1229548.jpg
ISIC_1229835,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1229835.jpg
ISIC_1229954,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1229954.jpg
ISIC_1230738,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1230738.jpg
ISIC_1230862,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1230862.jpg
ISIC_1231419,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1231419.jpg
ISIC_1231722,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1231722.jpg
ISIC_1232371,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1232371.jpg
ISIC_1232778,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1232778.jpg
ISIC_1233016,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1233016.jpg
ISIC_1233068,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1233068.jpg
ISIC_1233104,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1233104.jpg
ISIC_1233389,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1233389.jpg
ISIC_1233830,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1233830.jpg
ISIC_1234240,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1234240.jpg
ISIC_1234254,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1234254.jpg
ISIC_1234310,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1234310.jpg
ISIC_1234463,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1234463.jpg
ISIC_1234618,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1234618.jpg
ISIC_1235053,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1235053.jpg
ISIC_1235335,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1235335.jpg
ISIC_1235597,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1235597.jpg
ISIC_1235777,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1235777.jpg
ISIC_1236107,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1236107.jpg
ISIC_1236761,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1236761.jpg
ISIC_1237232,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1237232.jpg
ISIC_1237266,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1237266.jpg
ISIC_1237271,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1237271.jpg
ISIC_1237500,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1237500.jpg
ISIC_1238146,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1238146.jpg
ISIC_1239088,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1239088.jpg
ISIC_1239373,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1239373.jpg
ISIC_1239785,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1239785.jpg
ISIC_1240189,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1240189.jpg
ISIC_1240485,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1240485.jpg
ISIC_1241304,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1241304.jpg
ISIC_1241645,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1241645.jpg
ISIC_1241680,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1241680.jpg
ISIC_1241817,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1241817.jpg
ISIC_1241918,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1241918.jpg
ISIC_1242176,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1242176.jpg
ISIC_1242543,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1242543.jpg
ISIC_1242852,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1242852.jpg
ISIC_1242992,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1242992.jpg
ISIC_1243184,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1243184.jpg
ISIC_1243346,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1243346.jpg
ISIC_1243938,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1243938.jpg
ISIC_1244831,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1244831.jpg
ISIC_1245414,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1245414.jpg
ISIC_1245630,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1245630.jpg
ISIC_1246016,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1246016.jpg
ISIC_1246184,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1246184.jpg
ISIC_1246334,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1246334.jpg
ISIC_1246630,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1246630.jpg
ISIC_1246666,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1246666.jpg
ISIC_1247037,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1247037.jpg
ISIC_1247254,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1247254.jpg
ISIC_1247284,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1247284.jpg
ISIC_1247683,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1247683.jpg
ISIC_1247773,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1247773.jpg
ISIC_1247979,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1247979.jpg
ISIC_1248073,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1248073.jpg
ISIC_1248275,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1248275.jpg
ISIC_1248372,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1248372.jpg
ISIC_1248740,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1248740.jpg
ISIC_1248876,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1248876.jpg
ISIC_1249358,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1249358.jpg
ISIC_1249539,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1249539.jpg
ISIC_1249665,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1249665.jpg
ISIC_1249702,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1249702.jpg
ISIC_1249969,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1249969.jpg
ISIC_1250266,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1250266.jpg
ISIC_1250318,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1250318.jpg
ISIC_1250680,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1250680.jpg
ISIC_1250770,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1250770.jpg
ISIC_1250861,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1250861.jpg
ISIC_1251020,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1251020.jpg
ISIC_1251364,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1251364.jpg
ISIC_1251639,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1251639.jpg
ISIC_1251721,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1251721.jpg
ISIC_1251811,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1251811.jpg
ISIC_1252029,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1252029.jpg
ISIC_1252797,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1252797.jpg
ISIC_1252871,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1252871.jpg
ISIC_1252944,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1252944.jpg
ISIC_1253009,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1253009.jpg
ISIC_1253150,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1253150.jpg
ISIC_1253227,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1253227.jpg
ISIC_1253292,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1253292.jpg
ISIC_1253435,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1253435.jpg
ISIC_1253960,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1253960.jpg
ISIC_1254526,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1254526.jpg
ISIC_1255210,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1255210.jpg
ISIC_1255336,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1255336.jpg
ISIC_1255440,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1255440.jpg
ISIC_1255700,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1255700.jpg
ISIC_1256143,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1256143.jpg
ISIC_1257045,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1257045.jpg
ISIC_1257540,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1257540.jpg
ISIC_1257854,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1257854.jpg
ISIC_1258127,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1258127.jpg
ISIC_1258271,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1258271.jpg
ISIC_1258362,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1258362.jpg
ISIC_1258435,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1258435.jpg
ISIC_1258756,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1258756.jpg
ISIC_1258763,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1258763.jpg
ISIC_1258986,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1258986.jpg
ISIC_1259014,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1259014.jpg
ISIC_1259091,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1259091.jpg
ISIC_1259230,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1259230.jpg
ISIC_1259465,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1259465.jpg
ISIC_1259537,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1259537.jpg
ISIC_1259590,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1259590.jpg
ISIC_1259851,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1259851.jpg
ISIC_1260198,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1260198.jpg
ISIC_1260515,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1260515.jpg
ISIC_1260545,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1260545.jpg
ISIC_1261315,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1261315.jpg
ISIC_1261530,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1261530.jpg
ISIC_1261939,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1261939.jpg
ISIC_1262252,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1262252.jpg
ISIC_1262966,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1262966.jpg
ISIC_1263378,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1263378.jpg
ISIC_1263585,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1263585.jpg
ISIC_1264576,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1264576.jpg
ISIC_1264722,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1264722.jpg
ISIC_1264725,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1264725.jpg
ISIC_1264914,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1264914.jpg
ISIC_1264950,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1264950.jpg
ISIC_1264993,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1264993.jpg
ISIC_1265230,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1265230.jpg
ISIC_1265381,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1265381.jpg
ISIC_1265382,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1265382.jpg
ISIC_1265427,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1265427.jpg
ISIC_1265609,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1265609.jpg
ISIC_1265653,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1265653.jpg
ISIC_1265755,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1265755.jpg
ISIC_1266424,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1266424.jpg
ISIC_1266447,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1266447.jpg
ISIC_1266695,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1266695.jpg
ISIC_1266707,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1266707.jpg
ISIC_1267108,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1267108.jpg
ISIC_1267793,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1267793.jpg
ISIC_1268027,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1268027.jpg
ISIC_1269048,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1269048.jpg
ISIC_1269461,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1269461.jpg
ISIC_1269601,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1269601.jpg
ISIC_1270091,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1270091.jpg
ISIC_1270305,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1270305.jpg
ISIC_1270307,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1270307.jpg
ISIC_1270339,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1270339.jpg
ISIC_1270351,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1270351.jpg
ISIC_1271157,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1271157.jpg
ISIC_1271286,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1271286.jpg
ISIC_1271536,roi_bbox,C:\Users\Saurabh\Desktop\PE2_Project\outputs\roi_crops\ISIC_1271536.jpg
